payment_id,loan_id,payment_date,scheduled_amount,actual_payment,principal_paid,interest_paid,days_past_due,payment_status
9006289,502097,2025-07-07,1540.78,1332.68,1324.05,8.63,5,Late
9006290,502097,2025-10-05,1417.34,1438.56,1430.62,7.94,0,Paid
9006291,502097,2026-01-03,1397.95,1357.88,1350.06,7.83,0,Paid
9006292,502098,2025-12-14,10569.86,10050.28,9940.7,109.57,60,Late
9006293,502098,2026-03-14,9733.07,9532.81,9431.91,100.9,0,Paid
9006294,502098,2026-06-12,10098.24,9165.38,9060.69,104.69,45,Late
9006295,502099,2021-08-21,1041.24,1071.78,1062.14,9.64,0,Paid
9006296,502099,2021-11-19,1085.45,961.74,951.69,10.05,60,Late
9006297,502099,2022-02-17,1095.67,1058.81,1048.67,10.14,45,Late
9006298,502100,2025-04-01,2409.41,2058.3,2038.96,19.34,120,Late
9006299,502100,2025-06-30,2285.54,1770.88,1752.54,18.34,60,Late
9006300,502100,2025-09-28,2261.99,1755.32,1737.17,18.15,90,Late
9006301,502101,2025-08-30,14564.58,14260.28,14152.26,108.02,0,Paid
9006302,502101,2025-11-28,15288.71,11646.0,11532.61,113.39,10,Late
9006303,502101,2026-02-26,14382.29,14394.02,14287.35,106.67,0,Paid
9006304,502102,2022-03-02,2900.34,2670.34,2656.68,13.66,5,Late
9006305,502102,2022-05-31,2960.81,2918.43,2904.49,13.94,0,Paid
9006306,502102,2022-08-29,2933.61,2999.9,2986.09,13.81,0,Paid
9006307,502103,2021-04-20,1987.34,1692.7,1671.06,21.65,15,Late
9006308,502103,2021-07-19,1927.64,1815.95,1794.96,21.0,5,Late
9006309,502103,2021-10-17,2110.25,2130.75,2107.76,22.98,0,Paid
9006310,502104,2024-07-27,1916.31,1965.93,1958.52,7.41,0,Paid
9006311,502104,2024-10-25,1970.86,1695.59,1687.97,7.62,15,Late
9006312,502104,2025-01-23,1964.43,1983.14,1975.54,7.6,0,Paid
9006313,502105,2024-05-10,15410.82,15100.85,14916.69,184.16,0,Paid
9006314,502105,2024-08-08,15342.5,14905.16,14721.82,183.34,0,Paid
9006315,502105,2024-11-06,14805.01,14575.44,14398.52,176.92,0,Paid
9006316,502106,2020-08-05,5783.76,4383.96,4364.68,19.28,15,Late
9006317,502106,2020-11-03,5681.39,5813.01,5794.07,18.94,0,Paid
9006318,502106,2021-02-01,5526.29,5644.39,5625.97,18.42,0,Paid
9006319,502107,2023-12-25,7107.11,7222.82,7142.22,80.61,0,Paid
9006320,502107,2024-03-24,6664.89,6824.24,6748.65,75.59,0,Paid
9006321,502107,2024-06-22,6825.85,7021.31,6943.89,77.42,0,Paid
9006322,502108,2020-05-03,14474.63,14750.07,14662.98,87.09,0,Paid
9006323,502108,2020-08-01,15251.25,14971.53,14879.77,91.76,0,Paid
9006324,502108,2020-10-30,14877.75,14827.11,14737.6,89.51,0,Paid
9006325,502109,2020-10-11,4576.95,4486.6,4460.93,25.67,0,Paid
9006326,502109,2021-01-09,4582.06,4505.35,4479.65,25.7,0,Paid
9006327,502109,2021-04-09,4631.47,4680.84,4654.87,25.97,0,Paid
9006328,502110,2024-08-12,1972.84,1988.41,1967.56,20.85,0,Paid
9006329,502110,2024-11-10,1881.85,1874.72,1854.83,19.88,0,Paid
9006330,502110,2025-02-08,1873.17,1734.24,1714.45,19.79,30,Late
9006331,502111,2021-03-13,591.16,584.94,578.75,6.19,0,Paid
9006332,502111,2021-06-11,561.26,547.49,541.61,5.88,5,Late
9006333,502111,2021-09-09,549.85,477.57,471.81,5.76,5,Late
9006334,502112,2020-08-08,10046.46,8497.87,8454.42,43.45,30,Late
9006335,502112,2020-11-06,10622.99,10895.03,10849.08,45.94,0,Paid
9006336,502112,2021-02-04,10063.11,10006.58,9963.05,43.52,0,Paid
9006337,502113,2024-11-14,1309.23,1045.93,1033.27,12.66,30,Late
9006338,502113,2025-02-12,1355.03,1367.39,1354.29,13.1,0,Paid
9006339,502113,2025-05-13,1352.32,1329.9,1316.83,13.07,0,Paid
9006340,502114,2023-01-30,4068.02,3818.83,3786.29,32.54,60,Late
9006341,502114,2023-04-30,4132.49,4019.59,3986.53,33.06,0,Paid
9006342,502114,2023-07-29,3851.69,3767.03,3736.22,30.81,0,Paid
9006343,502115,2025-10-06,2295.62,2235.31,2213.7,21.62,0,Paid
9006344,502115,2026-01-04,2364.57,2377.16,2354.9,22.27,0,Paid
9006345,502115,2026-04-04,2374.68,2356.38,2334.02,22.36,0,Paid
9006346,502116,2025-12-06,11481.79,11555.28,11501.7,53.58,0,Paid
9006347,502116,2026-03-06,11802.61,11723.28,11668.21,55.08,0,Paid
9006348,502116,2026-06-04,11906.09,12050.07,11994.51,55.56,0,Paid
9006349,502117,2025-09-07,814.25,663.15,653.74,9.41,90,Late
9006350,502117,2025-12-06,839.29,863.41,853.71,9.7,120,Late
9006351,502117,2026-03-06,823.43,825.88,816.36,9.52,60,Late
9006352,502118,2019-06-28,10942.08,10834.8,10709.6,125.2,0,Paid
9006353,502118,2019-09-26,10908.38,10665.31,10540.5,124.81,0,Paid
9006354,502118,2019-12-25,11323.58,11096.19,10966.63,129.56,0,Paid
9006355,502119,2022-02-05,2081.05,1567.83,1553.18,14.65,10,Late
9006356,502119,2022-05-06,2161.04,2205.95,2190.73,15.22,0,Paid
9006357,502119,2022-08-04,2103.32,2124.01,2109.2,14.81,0,Paid
9006358,502120,2023-11-18,13811.07,12607.26,12499.53,107.73,90,Late
9006359,502120,2024-02-16,14294.01,14653.89,14542.4,111.49,30,Late
9006360,502120,2024-05-16,14347.04,14774.07,14662.16,111.91,45,Late
9006361,502121,2021-06-30,1589.76,1589.19,1570.9,18.28,0,Paid
9006362,502121,2021-09-28,1543.44,1393.2,1375.45,17.75,45,Late
9006363,502121,2021-12-27,1605.04,1616.38,1597.92,18.46,0,Paid
9006364,502122,2022-11-02,577.05,589.83,587.65,2.18,0,Paid
9006365,502122,2023-01-31,559.83,573.9,571.79,2.11,0,Paid
9006366,502122,2023-05-01,575.58,439.75,437.58,2.17,5,Late
9006367,502123,2025-11-09,15331.95,14899.85,14808.24,91.61,120,Late
9006368,502123,2026-02-07,14687.0,12047.17,11959.41,87.75,45,Late
9006369,502123,2026-05-08,15296.16,15718.81,15627.42,91.39,45,Late
9006370,502124,2020-07-17,1153.25,1156.73,1144.46,12.26,0,Paid
9006371,502124,2020-10-15,1125.8,1119.38,1107.41,11.97,0,Paid
9006372,502124,2021-01-13,1121.11,931.06,919.14,11.92,5,Late
9006373,502125,2021-04-01,4833.5,4701.22,4664.25,36.98,0,Paid
9006374,502125,2021-06-30,5117.77,5034.53,4995.38,39.15,0,Paid
9006375,502125,2021-09-28,5147.27,5205.41,5166.03,39.38,0,Paid
9006376,502126,2021-02-17,13779.93,13466.01,13329.47,136.54,0,Paid
9006377,502126,2021-05-18,12842.1,12531.27,12404.03,127.24,0,Paid
9006378,502126,2021-08-16,13447.17,13694.56,13561.32,133.24,10,Late
9006379,502127,2021-10-13,14806.77,14620.1,14541.38,78.72,0,Paid
9006380,502127,2022-01-11,14997.87,15049.43,14969.69,79.74,10,Late
9006381,502127,2022-04-11,14645.43,14613.58,14535.71,77.86,0,Paid
9006382,502128,2021-07-27,1179.57,1074.85,1067.43,7.42,60,Late
9006383,502128,2021-10-25,1175.11,900.51,893.11,7.39,60,Late
9006384,502128,2022-01-23,1197.94,1030.84,1023.31,7.54,45,Late
9006385,502129,2023-02-07,1626.19,1621.24,1603.49,17.75,0,Paid
9006386,502129,2023-05-08,1642.41,1669.02,1651.09,17.93,45,Late
9006387,502129,2023-08-06,1756.03,1771.33,1752.16,19.17,0,Paid
9006388,502130,2019-06-28,2532.96,2472.74,2462.94,9.79,0,Paid
9006389,502130,2019-09-26,2461.5,2408.89,2399.37,9.52,15,Late
9006390,502130,2019-12-25,2547.54,2566.52,2556.67,9.85,0,Paid
9006391,502131,2021-04-11,6859.11,6963.32,6882.56,80.77,0,Paid
9006392,502131,2021-07-10,6967.43,6601.5,6519.46,82.04,5,Late
9006393,502131,2021-10-08,6612.42,6721.5,6643.64,77.86,0,Paid
9006394,502132,2021-08-22,13614.15,12130.62,11992.1,138.52,90,Late
9006395,502132,2021-11-20,13315.95,13135.57,13000.08,135.49,0,Paid
9006396,502132,2022-02-18,13834.76,13065.76,12924.99,140.77,10,Late
9006397,502133,2023-01-10,183.36,188.53,187.8,0.73,45,Late
9006398,502133,2023-04-10,194.31,156.36,155.58,0.77,120,Late
9006399,502133,2023-07-09,184.26,152.95,152.22,0.73,120,Late
9006400,502134,2025-03-06,15288.63,12824.03,12645.28,178.75,90,Late
9006401,502134,2025-06-04,15443.48,14039.66,13859.1,180.56,120,Late
9006402,502134,2025-09-02,14888.98,12497.16,12323.09,174.08,90,Late
9006403,502135,2025-08-11,2001.62,1995.94,1974.03,21.9,0,Paid
9006404,502135,2025-11-09,1870.18,1851.14,1830.68,20.46,0,Paid
9006405,502135,2026-02-07,1854.24,1844.99,1824.7,20.29,0,Paid
9006406,502136,2024-07-26,905.31,915.96,910.22,5.74,0,Paid
9006407,502136,2024-10-24,885.74,866.5,860.89,5.62,0,Paid
9006408,502136,2025-01-22,960.89,822.36,816.27,6.09,60,Late
9006409,502137,2019-01-24,2092.15,1734.31,1712.38,21.93,60,Late
9006410,502137,2019-04-24,2094.69,2071.97,2050.01,21.96,30,Late
9006411,502137,2019-07-23,2166.15,2217.14,2194.43,22.71,0,Paid
9006412,502138,2024-12-28,2028.64,1977.11,1970.15,6.96,0,Paid
9006413,502138,2025-03-28,1925.06,1904.21,1897.6,6.61,0,Paid
9006414,502138,2025-06-26,2014.84,1997.31,1990.4,6.92,0,Paid
9006415,502139,2019-10-16,582.5,494.93,491.23,3.7,120,Late
9006416,502139,2020-01-14,627.57,624.0,620.02,3.99,120,Late
9006417,502139,2020-04-13,581.16,524.21,520.52,3.69,90,Late
9006418,502140,2025-09-12,1899.14,1481.47,1472.25,9.23,5,Late
9006419,502140,2025-12-11,1920.94,1660.13,1650.8,9.33,15,Late
9006420,502140,2026-03-11,1942.52,1915.03,1905.59,9.44,0,Paid
9006421,502141,2020-10-26,3517.49,3547.78,3515.98,31.8,90,Late
9006422,502141,2021-01-24,3692.69,3211.79,3178.41,33.39,120,Late
9006423,502141,2021-04-24,3548.41,2672.6,2640.51,32.08,45,Late
9006424,502142,2019-12-13,6183.21,5384.95,5325.49,59.46,30,Late
9006425,502142,2020-03-12,5928.36,5810.23,5753.22,57.01,0,Paid
9006426,502142,2020-06-10,6127.74,6140.86,6081.93,58.93,0,Paid
9006427,502143,2025-03-14,959.55,778.39,769.95,8.44,60,Late
9006428,502143,2025-06-12,991.77,967.63,958.92,8.72,0,Paid
9006429,502143,2025-09-10,929.21,784.99,776.82,8.17,10,Late
9006430,502144,2019-07-27,1208.42,988.33,975.13,13.2,45,Late
9006431,502144,2019-10-25,1189.52,1023.88,1010.89,13.0,90,Late
9006432,502144,2020-01-23,1205.01,1210.05,1196.88,13.16,45,Late
9006433,502145,2025-12-16,5305.71,3987.34,3955.95,31.39,60,Late
9006434,502145,2026-03-16,5193.79,4177.68,4146.95,30.73,60,Late
9006435,502145,2026-06-14,5551.59,4664.52,4631.67,32.85,60,Late
9006436,502146,2024-02-06,1246.53,944.55,932.75,11.8,60,Late
9006437,502146,2024-05-06,1233.48,929.82,918.14,11.68,60,Late
9006438,502146,2024-08-04,1189.12,1098.07,1086.82,11.26,45,Late
9006439,502147,2025-12-26,2402.89,2341.41,2322.09,19.32,0,Paid
9006440,502147,2026-03-26,2557.54,2510.99,2490.43,20.57,0,Paid
9006441,502147,2026-06-24,2479.69,2493.86,2473.92,19.94,0,Paid
9006442,502148,2023-10-10,15620.65,15042.84,14950.94,91.9,30,Late
9006443,502148,2024-01-08,14838.36,12656.04,12568.74,87.3,30,Late
9006444,502148,2024-04-07,15416.64,13602.6,13511.9,90.7,30,Late
9006445,502149,2022-05-11,1607.64,1514.07,1505.6,8.47,15,Late
9006446,502149,2022-08-09,1533.15,1512.85,1504.77,8.07,15,Late
9006447,502149,2022-11-07,1620.37,1309.76,1301.23,8.53,15,Late
9006448,502150,2020-01-28,910.58,894.38,889.76,4.62,0,Paid
9006449,502150,2020-04-27,962.45,938.28,933.4,4.88,0,Paid
9006450,502150,2020-07-26,953.88,730.96,726.12,4.84,60,Late
9006451,502151,2025-06-05,2013.6,1845.76,1835.46,10.3,15,Late
9006452,502151,2025-09-03,2093.4,2094.62,2083.91,10.71,0,Paid
9006453,502151,2025-12-02,2074.94,1950.77,1940.15,10.62,90,Late
9006454,502152,2024-06-10,7178.28,7059.21,6983.66,75.55,30,Late
9006455,502152,2024-09-08,7445.15,7612.2,7533.84,78.36,0,Paid
9006456,502152,2024-12-07,7574.02,7714.62,7634.9,79.72,0,Paid
9006457,502153,2024-10-10,15632.88,15275.55,15109.06,166.49,0,Paid
9006458,502153,2025-01-08,14612.49,14193.42,14037.8,155.62,0,Paid
9006459,502153,2025-04-08,15259.13,15196.07,15033.56,162.51,0,Paid
9006460,502154,2021-04-23,8099.16,7526.43,7448.68,77.75,5,Late
9006461,502154,2021-07-22,8031.63,7956.31,7879.21,77.1,0,Paid
9006462,502154,2021-10-20,7518.17,7004.88,6932.71,72.17,45,Late
9006463,502155,2024-12-28,14445.68,14180.28,14134.17,46.11,0,Paid
9006464,502155,2025-03-28,14113.49,12777.17,12732.12,45.05,5,Late
9006465,502155,2025-06-26,14282.74,13866.71,13821.12,45.59,0,Paid
9006466,502156,2019-05-09,483.23,480.92,479.37,1.55,0,Paid
9006467,502156,2019-08-07,476.47,483.02,481.49,1.53,0,Paid
9006468,502156,2019-11-05,450.14,444.33,442.88,1.44,0,Paid
9006469,502157,2020-02-19,1419.66,1121.93,1106.92,15.01,45,Late
9006470,502157,2020-05-19,1365.38,1098.14,1083.7,14.44,60,Late
9006471,502157,2020-08-17,1438.15,1347.03,1331.82,15.21,120,Late
9006472,502158,2019-08-12,13270.0,12927.01,12786.68,140.33,0,Paid
9006473,502158,2019-11-10,14215.17,14055.36,13905.03,150.33,0,Paid
9006474,502158,2020-02-08,14278.83,13914.34,13763.34,151.0,0,Paid
9006475,502159,2019-11-20,14557.25,12010.93,11864.26,146.66,60,Late
9006476,502159,2020-02-18,14761.97,14829.56,14680.83,148.73,0,Paid
9006477,502159,2020-05-18,14787.6,14772.28,14623.29,148.99,0,Paid
9006478,502160,2024-03-04,14822.43,12025.0,11970.16,54.84,5,Late
9006479,502160,2024-06-02,15101.33,15360.41,15304.54,55.87,0,Paid
9006480,502160,2024-08-31,14778.04,14914.93,14860.26,54.68,0,Paid
9006481,502161,2021-12-17,4413.3,4326.45,4303.68,22.77,0,Paid
9006482,502161,2022-03-17,4425.36,4438.5,4415.67,22.83,0,Paid
9006483,502161,2022-06-15,4318.84,3630.74,3608.46,22.28,15,Late
9006484,502162,2020-06-02,8157.77,8145.33,8059.27,86.06,45,Late
9006485,502162,2020-08-31,8601.59,8329.72,8238.98,90.75,60,Late
9006486,502162,2020-11-29,8353.46,7184.44,7096.31,88.13,15,Late
9006487,502163,2024-11-28,10562.48,10593.72,10491.26,102.46,0,Paid
9006488,502163,2025-02-26,10441.78,10220.57,10119.28,101.29,0,Paid
9006489,502163,2025-05-27,10838.92,10702.69,10597.55,105.14,0,Paid
9006490,502164,2022-12-09,2813.7,2809.76,2785.14,24.62,0,Paid
9006491,502164,2023-03-09,2803.21,2731.82,2707.29,24.53,0,Paid
9006492,502164,2023-06-07,2978.46,2696.36,2670.3,26.06,30,Late
9006493,502165,2019-09-29,1567.85,1585.84,1568.91,16.93,0,Paid
9006494,502165,2019-12-28,1596.71,1625.77,1608.53,17.24,5,Late
9006495,502165,2020-03-27,1687.48,1708.24,1690.01,18.22,30,Late
9006496,502166,2019-03-09,1088.06,828.32,816.24,12.08,5,Late
9006497,502166,2019-06-07,1051.03,1045.52,1033.85,11.67,0,Paid
9006498,502166,2019-09-05,1044.48,1033.19,1021.6,11.59,0,Paid
9006499,502167,2024-10-22,15302.61,15005.66,14822.79,182.87,0,Paid
9006500,502167,2025-01-20,15191.08,11552.13,11370.59,181.53,5,Late
9006501,502167,2025-04-20,15746.04,13385.15,13196.98,188.17,5,Late
9006502,502168,2024-10-27,1943.57,1750.1,1736.95,13.15,45,Late
9006503,502168,2025-01-25,2080.68,2134.14,2120.06,14.08,5,Late
9006504,502168,2025-04-25,1978.89,2019.84,2006.45,13.39,0,Paid
9006505,502169,2020-09-24,981.55,973.87,964.39,9.48,0,Paid
9006506,502169,2020-12-23,981.04,918.23,908.76,9.48,15,Late
9006507,502169,2021-03-23,959.97,976.57,967.3,9.27,0,Paid
9006508,502170,2024-07-21,1223.82,1228.83,1219.36,9.47,0,Paid
9006509,502170,2024-10-19,1199.48,1216.07,1206.79,9.29,0,Paid
9006510,502170,2025-01-17,1254.88,1263.92,1254.21,9.71,0,Paid
9006511,502171,2023-04-19,3412.97,3473.55,3434.99,38.57,0,Paid
9006512,502171,2023-07-18,3449.62,3539.63,3500.65,38.98,0,Paid
9006513,502171,2023-10-16,3264.07,3152.13,3115.25,36.88,90,Late
9006514,502172,2021-10-24,4820.06,3955.24,3931.26,23.98,15,Late
9006515,502172,2022-01-22,4785.74,4139.57,4115.76,23.81,45,Late
9006516,502172,2022-04-22,4815.43,4958.95,4935.0,23.96,45,Late
9006517,502173,2024-07-16,12953.16,13011.41,12957.76,53.65,45,Late
9006518,502173,2024-10-14,12198.39,11543.11,11492.59,50.52,45,Late
9006519,502173,2025-01-12,12489.57,11279.48,11227.76,51.73,90,Late
9006520,502174,2021-12-08,1534.04,1494.46,1481.34,13.12,0,Paid
9006521,502174,2022-03-08,1523.89,1516.11,1503.08,13.03,0,Paid
9006522,502174,2022-06-06,1487.7,1353.41,1340.69,12.72,10,Late
9006523,502175,2021-07-24,5713.25,5670.74,5624.65,46.09,0,Paid
9006524,502175,2021-10-22,5588.2,4710.08,4665.0,45.08,60,Late
9006525,502175,2022-01-20,5752.92,5685.88,5639.48,46.41,0,Paid
9006526,502176,2024-02-21,2370.66,2426.56,2398.76,27.8,30,Late
9006527,502176,2024-05-21,2384.23,2446.6,2418.65,27.96,45,Late
9006528,502176,2024-08-19,2377.95,1787.12,1759.24,27.88,45,Late
9006529,502177,2022-05-10,1404.27,1188.05,1171.95,16.1,90,Late
9006530,502177,2022-08-08,1441.99,1442.21,1425.68,16.53,0,Paid
9006531,502177,2022-11-06,1408.75,1417.78,1401.62,16.15,0,Paid
9006532,502178,2024-11-26,639.76,615.87,611.26,4.6,15,Late
9006533,502178,2025-02-24,614.66,601.33,596.91,4.42,0,Paid
9006534,502178,2025-05-25,594.53,600.36,596.08,4.28,0,Paid
9006535,502179,2021-10-11,3304.54,3350.18,3339.38,10.79,0,Paid
9006536,502179,2022-01-09,3250.08,2836.89,2826.27,10.62,10,Late
9006537,502179,2022-04-09,3401.66,3113.06,3101.95,11.11,15,Late
9006538,502180,2022-05-17,3776.13,3113.35,3071.53,41.82,45,Late
9006539,502180,2022-08-15,3890.36,3884.79,3841.7,43.09,0,Paid
9006540,502180,2022-11-13,3897.28,3816.51,3773.34,43.16,0,Paid
9006541,502181,2019-09-17,9422.23,9230.83,9125.3,105.53,0,Paid
9006542,502181,2019-12-16,9781.7,9409.78,9300.23,109.55,30,Late
9006543,502181,2020-03-15,9672.49,9933.47,9825.13,108.33,0,Paid
9006544,502182,2024-04-08,2585.56,2111.78,2082.37,29.41,5,Late
9006545,502182,2024-07-07,2845.02,2881.03,2848.66,32.36,0,Paid
9006546,502182,2024-10-05,2751.97,2817.32,2786.02,31.3,5,Late
9006547,502183,2022-07-03,1936.89,1946.68,1929.52,17.16,0,Paid
9006548,502183,2022-10-01,1859.47,1425.16,1408.69,16.47,60,Late
9006549,502183,2022-12-30,1968.3,1929.17,1911.73,17.44,0,Paid
9006550,502184,2025-04-04,5638.26,5471.74,5451.49,20.25,0,Paid
9006551,502184,2025-07-03,5313.59,5254.38,5235.3,19.08,0,Paid
9006552,502184,2025-10-01,5493.44,5597.84,5578.11,19.73,0,Paid
9006553,502185,2019-05-19,14394.7,14206.66,14081.06,125.59,0,Paid
9006554,502185,2019-08-17,14564.9,14742.67,14615.59,127.08,0,Paid
9006555,502185,2019-11-15,14457.73,11493.66,11367.52,126.14,5,Late
9006556,502186,2021-10-21,6593.7,6446.66,6410.67,35.99,30,Late
9006557,502186,2022-01-19,6859.86,6781.31,6743.87,37.44,0,Paid
9006558,502186,2022-04-19,6870.69,6692.31,6654.81,37.5,0,Paid
9006559,502187,2022-01-09,13079.83,12690.36,12650.03,40.33,0,Paid
9006560,502187,2022-04-09,12408.26,12322.22,12283.97,38.26,0,Paid
9006561,502187,2022-07-08,13140.14,13471.18,13430.67,40.52,0,Paid
9006562,502188,2024-01-19,424.3,411.63,409.65,1.98,0,Paid
9006563,502188,2024-04-18,409.82,407.81,405.89,1.91,0,Paid
9006564,502188,2024-07-17,385.57,379.55,377.75,1.8,0,Paid
9006565,502189,2022-08-27,1928.19,1708.81,1689.33,19.47,90,Late
9006566,502189,2022-11-25,1856.74,1454.18,1435.42,18.75,60,Late
9006567,502189,2023-02-23,1989.78,1973.31,1953.21,20.1,0,Paid
9006568,502190,2025-09-17,2865.08,2827.3,2806.55,20.75,0,Paid
9006569,502190,2025-12-16,2730.94,2266.78,2247.0,19.78,10,Late
9006570,502190,2026-03-16,2884.81,2791.42,2770.53,20.89,5,Late
9006571,502191,2019-01-20,1761.17,1696.97,1683.87,13.09,45,Late
9006572,502191,2019-04-20,1844.29,1807.48,1793.77,13.71,0,Paid
9006573,502191,2019-07-19,1768.47,1424.02,1410.87,13.15,30,Late
9006574,502192,2020-06-28,1962.38,1910.64,1898.65,11.99,0,Paid
9006575,502192,2020-09-26,1813.33,1849.41,1838.33,11.08,0,Paid
9006576,502192,2020-12-25,1816.52,1848.2,1837.11,11.1,0,Paid
9006577,502193,2023-12-19,2211.05,2144.77,2122.32,22.44,0,Paid
9006578,502193,2024-03-18,2220.3,2247.82,2225.28,22.54,0,Paid
9006579,502193,2024-06-16,2335.64,2354.43,2330.72,23.71,0,Paid
9006580,502194,2020-11-10,1992.21,2004.75,1984.38,20.37,0,Paid
9006581,502194,2021-02-08,2023.1,1969.06,1948.38,20.69,0,Paid
9006582,502194,2021-05-09,2047.58,2044.82,2023.88,20.94,0,Paid
9006583,502195,2023-04-03,14653.08,12600.53,12522.26,78.27,45,Late
9006584,502195,2023-07-02,15513.73,14340.74,14257.87,82.87,45,Late
9006585,502195,2023-09-30,14785.87,13826.22,13747.24,78.98,45,Late
9006586,502196,2021-03-27,2276.76,1840.28,1833.11,7.17,90,Late
9006587,502196,2021-06-25,2316.74,2320.23,2312.94,7.3,0,Paid
9006588,502196,2021-09-23,2204.59,2179.16,2172.22,6.94,0,Paid
9006589,502197,2025-03-11,8013.37,7846.64,7797.35,49.28,0,Paid
9006590,502197,2025-06-09,8599.33,8432.46,8379.58,52.89,0,Paid
9006591,502197,2025-09-07,8590.12,8459.09,8406.26,52.83,0,Paid
9006592,502198,2023-04-07,9227.56,8008.06,7907.71,100.35,5,Late
9006593,502198,2023-07-06,8716.9,8697.67,8602.88,94.8,0,Paid
9006594,502198,2023-10-04,8862.89,8829.06,8732.68,96.38,0,Paid
9006595,502199,2025-02-28,15125.92,15156.62,15051.49,105.13,0,Paid
9006596,502199,2025-05-29,15584.5,12316.64,12208.33,108.31,60,Late
9006597,502199,2025-08-27,15214.76,15238.76,15133.02,105.74,0,Paid
9006598,502200,2023-12-24,1763.25,1760.7,1747.81,12.89,0,Paid
9006599,502200,2024-03-23,1753.92,1709.93,1697.11,12.82,0,Paid
9006600,502200,2024-06-21,1723.01,1434.5,1421.91,12.59,30,Late
9006601,502201,2021-12-26,10328.16,8291.38,8211.86,79.53,90,Late
9006602,502201,2022-03-26,9864.06,9892.02,9816.06,75.95,90,Late
9006603,502201,2022-06-24,9495.07,8262.86,8189.75,73.11,90,Late
9006604,502202,2024-09-22,801.9,635.59,629.05,6.54,45,Late
9006605,502202,2024-12-21,802.16,694.2,687.65,6.54,90,Late
9006606,502202,2025-03-21,807.9,830.07,823.48,6.59,120,Late
9006607,502203,2025-10-17,14503.52,14380.45,14219.1,161.35,0,Paid
9006608,502203,2026-01-15,15639.91,15763.37,15589.38,173.99,0,Paid
9006609,502203,2026-04-15,14308.66,14732.52,14573.33,159.18,0,Paid
9006610,502204,2021-08-07,11389.79,9431.43,9354.45,76.98,90,Late
9006611,502204,2021-11-05,11148.67,8419.7,8344.35,75.35,15,Late
9006612,502204,2022-02-03,11629.17,11654.01,11575.42,78.59,0,Paid
9006613,502205,2020-12-01,15098.83,15151.62,14970.82,180.81,0,Paid
9006614,502205,2021-03-01,14069.19,14105.69,13937.21,168.48,0,Paid
9006615,502205,2021-05-30,15116.22,14969.91,14788.9,181.02,0,Paid
9006616,502206,2021-05-03,2317.16,1912.93,1902.58,10.35,5,Late
9006617,502206,2021-08-01,2308.61,2339.35,2329.04,10.31,0,Paid
9006618,502206,2021-10-30,2182.26,1853.7,1843.95,9.75,90,Late
9006619,502207,2021-01-21,6351.81,5243.8,5198.49,45.31,15,Late
9006620,502207,2021-04-21,6507.04,6374.64,6328.23,46.42,0,Paid
9006621,502207,2021-07-20,6632.26,5478.44,5431.13,47.31,60,Late
9006622,502208,2021-07-02,6883.71,6456.56,6394.09,62.47,10,Late
9006623,502208,2021-09-30,6981.66,6187.02,6123.67,63.36,10,Late
9006624,502208,2021-12-29,7037.18,7049.09,6985.23,63.86,0,Paid
9006625,502209,2025-05-17,10906.68,11197.87,11108.52,89.34,0,Paid
9006626,502209,2025-08-15,10606.25,9260.18,9173.29,86.88,15,Late
9006627,502209,2025-11-13,10612.37,9220.6,9133.66,86.93,30,Late
9006628,502210,2020-09-22,6015.25,6001.51,5944.01,57.5,0,Paid
9006629,502210,2020-12-21,6350.15,6528.27,6467.57,60.7,0,Paid
9006630,502210,2021-03-21,5809.64,5748.11,5692.58,55.53,0,Paid
9006631,502211,2024-01-18,974.93,988.07,982.22,5.85,15,Late
9006632,502211,2024-04-17,995.1,996.44,990.47,5.97,0,Paid
9006633,502211,2024-07-16,941.18,926.76,921.12,5.65,0,Paid
9006634,502212,2021-04-13,1857.93,1518.17,1497.48,20.68,5,Late
