loan_id,customer_id,loan_type,loan_amount,outstanding_balance,interest_rate,loan_status,state,origination_date,maturity_date
502801,11019,Auto Loan,52555.25,47482.08,9.56,Active,California,28-10-2022,07-10-2026
502802,12534,Personal Loan,23994.89,7201.29,8.91,Active,California,22-05-2020,21-04-2026
502803,12810,Mortgage,461590.57,319054.92,4.55,Delinquent,New York,27-04-2024,01-04-2029
502804,12644,Business Loan,526086.24,251912.36,9.78,Active,Illinois,01-11-2021,06-10-2026
502805,10378,Mortgage,769602.26,267647.25,5.85,Fully Paid,North Carolina,29-12-2020,15-09-2040
502806,12971,Auto Loan,41909.11,8304.2,12.65,Active,Florida,14-08-2025,01-05-2045
502807,10169,Business Loan,187301.51,50944.5,12.56,Active,Ohio,13-06-2023,17-05-2028
502808,10818,Mortgage,335587.6,296097.89,8.32,Fully Paid,Ohio,03-06-2022,27-04-2029
502809,10256,Mortgage,605310.92,393015.76,8.58,Active,Florida,10-03-2024,22-12-2038
502810,11568,Auto Loan,43468.81,6848.24,4.14,Active,North Carolina,08-02-2025,13-01-2030
502811,12249,Mortgage,415394.87,215553.81,4.55,Delinquent,Illinois,06-12-2025,05-11-2031
502812,11918,Personal Loan,40866.12,25320.11,12.58,Active,Florida,05-12-2020,14-10-2030
502813,12168,Mortgage,318745.18,170039.56,8.27,Fully Paid,Arizona,28-07-2022,10-05-2037
502814,11640,Personal Loan,46345.39,21345.86,9.67,Closed,North Carolina,01-05-2023,09-03-2033
502815,11112,Personal Loan,57237.98,24073.25,12.71,Active,Illinois,31-08-2021,27-03-2051
502816,12604,Mortgage,682233.47,662305.3,7.04,Closed,Arizona,08-08-2025,13-07-2030
502817,12072,Business Loan,445095.35,399679.16,4.34,Active,California,17-11-2024,02-11-2027
502818,11226,Auto Loan,52164.08,29009.25,9.42,Closed,Arizona,31-01-2024,30-12-2029
502819,10616,Mortgage,311781.49,79754.07,4.18,Active,Georgia,12-07-2023,10-06-2029
502820,11308,Personal Loan,12736.33,10232.49,12.21,Fully Paid,Virginia,26-06-2020,05-06-2024
502821,11469,Auto Loan,33084.29,19375.62,8.58,Delinquent,Massachusetts,26-04-2023,20-03-2030
502822,12499,Mortgage,550723.65,205712.83,10.91,Delinquent,New Jersey,20-02-2019,19-01-2025
502823,12091,Mortgage,697592.44,595128.16,4.9,Active,Florida,25-02-2024,19-01-2031
502824,10260,Mortgage,407341.85,205882.61,7.81,Active,Illinois,15-08-2021,11-03-2051
502825,11706,Personal Loan,9681.68,8350.4,12.35,Active,Michigan,24-05-2021,06-03-2036
502826,12523,Personal Loan,29392.92,25535.32,4.27,Active,North Carolina,10-03-2024,02-02-2031
502827,11983,Personal Loan,59706.7,25379.77,4.71,Active,Florida,23-01-2023,02-01-2027
502828,12991,Business Loan,427207.51,385720.22,9.21,Defaulted,Washington,06-09-2020,02-04-2050
502829,11782,Business Loan,507115.52,193855.47,12.71,Active,Pennsylvania,01-09-2023,19-05-2043
502830,12651,Business Loan,457878.08,257574.45,4.11,Delinquent,Georgia,22-05-2019,25-04-2024
502831,10460,Equipment Loan,131932.65,28853.8,3.96,Active,Illinois,12-01-2023,22-12-2026
502832,11716,Auto Loan,65775.73,56611.99,6.17,Active,New York,17-06-2021,27-05-2025
502833,11523,Business Loan,189372.64,113631.34,9.47,Delinquent,Ohio,27-10-2020,06-10-2024
502834,12241,Personal Loan,6417.73,4208.28,9.97,Fully Paid,New York,26-08-2025,10-08-2028
502835,12087,Mortgage,663523.3,272338.28,8.87,Defaulted,New Jersey,05-11-2024,15-10-2028
502836,10295,Mortgage,600839.57,418798.84,10.74,Delinquent,Illinois,03-09-2025,30-03-2055
502837,11456,Mortgage,536845.87,297558.3,13.56,Active,Virginia,07-11-2022,01-10-2029
502838,10110,Auto Loan,38306.12,31846.48,5.41,Fully Paid,New Jersey,13-11-2024,13-10-2030
502839,10940,Personal Loan,29483.78,12709.17,6.28,Delinquent,Michigan,22-03-2019,28-01-2029
502840,11199,Business Loan,508025.78,227854.1,8.87,Active,Washington,15-07-2019,18-06-2024
502841,12408,Equipment Loan,71466.23,33310.79,9.63,Active,New York,31-10-2020,18-07-2040
502842,12088,Business Loan,401794.02,130567.84,11.85,Active,North Carolina,02-08-2022,26-02-2052
502843,10737,Mortgage,846412.17,233157.29,6.58,Active,Texas,08-05-2020,23-04-2023
502844,11381,Business Loan,221035.59,189873.15,9.54,Closed,Michigan,29-11-2024,16-08-2044
502845,12074,Mortgage,295433.77,122831.63,3.67,Active,New Jersey,26-05-2019,08-03-2034
502846,10736,Mortgage,632734.56,100858.9,13.36,Fully Paid,Texas,28-09-2019,23-04-2049
502847,12893,Auto Loan,32402.99,5944.36,6.36,Defaulted,New Jersey,30-09-2020,17-06-2040
502848,11154,Auto Loan,50712.46,22813.76,10.76,Active,Pennsylvania,27-12-2023,04-11-2033
502849,10574,Auto Loan,50957.68,39395.85,8.56,Fully Paid,California,20-06-2025,30-05-2029
502850,11376,Auto Loan,24075.9,9989.05,13.72,Fully Paid,California,24-04-2024,24-03-2030
502851,12358,Business Loan,233427.33,162499.19,6.78,Active,California,27-01-2019,22-08-2048
502852,12370,Auto Loan,49913.22,28591.54,4.04,Active,Florida,17-07-2020,16-06-2026
502853,10468,Mortgage,226826.59,41244.2,12.5,Active,Washington,28-02-2024,06-01-2034
502854,11976,Auto Loan,20253.95,3672.22,7.56,Active,Illinois,07-11-2020,12-10-2025
502855,11205,Business Loan,442959.32,146977.69,12.69,Active,Arizona,18-08-2019,13-03-2049
502856,10417,Mortgage,164161.55,135476.31,13.29,Active,Florida,30-12-2025,12-10-2040
502857,10789,Mortgage,328140.42,184092.09,3.73,Closed,Georgia,06-07-2023,23-03-2043
502858,12659,Auto Loan,64692.48,18609.78,7.17,Active,Ohio,10-10-2024,27-06-2044
502859,11469,Equipment Loan,110584.63,24782.48,7.34,Fully Paid,Massachusetts,02-02-2023,20-10-2042
502860,10017,Business Loan,380726.6,170327.13,12.03,Active,North Carolina,20-12-2019,06-09-2039
502861,12701,Personal Loan,15268.76,12655.39,11.55,Active,North Carolina,30-07-2023,03-07-2028
502862,12521,Business Loan,385079.49,335982.93,5.6,Active,Virginia,07-07-2021,21-06-2024
502863,12442,Auto Loan,86152.19,33463.85,7.12,Defaulted,Massachusetts,21-03-2024,23-02-2029
502864,10560,Auto Loan,27959.43,18766.43,4.67,Closed,Ohio,24-11-2020,09-11-2023
502865,12101,Auto Loan,65580.01,14394.88,7.14,Active,Washington,20-10-2024,07-07-2044
502866,10996,Business Loan,517896.51,477896.64,12.74,Active,New York,09-01-2022,26-09-2041
502867,11208,Equipment Loan,93335.84,16006.05,8.41,Closed,Michigan,29-07-2024,15-04-2044
502868,10433,Mortgage,738824.35,653943.78,12.15,Active,Massachusetts,26-07-2024,12-04-2044
502869,12939,Mortgage,363944.38,227580.6,6.77,Active,Massachusetts,03-08-2022,08-07-2027
502870,10894,Mortgage,615719.9,494867.11,10.75,Active,Georgia,13-12-2025,12-11-2031
502871,10481,Personal Loan,21182.19,19296.02,11.85,Active,Pennsylvania,31-01-2022,10-12-2031
502872,10162,Personal Loan,12281.16,5014.52,8.72,Active,Illinois,16-03-2020,10-10-2049
502873,10492,Mortgage,279306.94,233709.9,9.83,Defaulted,Pennsylvania,28-03-2024,25-02-2030
502874,12146,Mortgage,712712.68,416379.14,8.19,Active,Pennsylvania,05-12-2025,19-11-2028
502875,11041,Personal Loan,57969.58,13320.28,11.57,Active,Texas,17-06-2025,11-05-2032
502876,10784,Auto Loan,64209.89,62882.92,3.7,Active,Michigan,31-01-2022,15-01-2025
502877,11491,Business Loan,528582.49,304831.12,4.8,Delinquent,New Jersey,06-04-2022,13-02-2032
502878,12298,Business Loan,422957.21,361645.48,7.15,Active,Massachusetts,24-06-2024,11-03-2044
502879,11024,Auto Loan,86629.68,15789.09,11.43,Fully Paid,Illinois,12-01-2023,20-11-2032
502880,11569,Mortgage,597434.92,523313.73,9.18,Closed,Arizona,18-11-2024,23-10-2029
502881,11586,Auto Loan,30435.69,10570.08,6.46,Delinquent,Illinois,28-10-2019,01-10-2024
502882,10871,Auto Loan,39021.54,33846.35,9.88,Active,Michigan,19-01-2024,13-12-2030
502883,10788,Personal Loan,72443.41,69290.97,11.67,Active,Ohio,29-05-2019,22-12-2048
502884,12280,Auto Loan,36288.89,16997.25,7.55,Closed,Ohio,21-09-2022,05-09-2025
502885,12707,Mortgage,703796.95,271711.94,6.58,Active,New Jersey,01-05-2023,09-03-2033
502886,12951,Mortgage,213965.29,195655.79,3.85,Fully Paid,Illinois,24-02-2023,08-02-2026
502887,12741,Mortgage,196535.15,95718.05,3.74,Active,Texas,20-04-2021,20-03-2027
502888,10726,Business Loan,205695.09,81653.75,12.41,Fully Paid,Virginia,10-04-2025,04-03-2032
502889,12057,Personal Loan,35685.49,13154.34,5.7,Closed,North Carolina,11-03-2025,08-02-2031
502890,11702,Auto Loan,86002.73,26255.7,9.03,Delinquent,North Carolina,14-02-2021,28-11-2035
502891,10949,Personal Loan,64309.31,39473.2,8.33,Active,Virginia,06-09-2019,05-08-2025
502892,11818,Mortgage,222404.21,129299.22,13.48,Active,Florida,16-08-2023,15-07-2029
502893,12491,Personal Loan,19971.35,13050.01,10.46,Active,Michigan,05-12-2023,30-06-2053
502894,12414,Auto Loan,42697.84,18988.42,12.14,Fully Paid,Ohio,01-03-2023,12-12-2037
502895,11150,Mortgage,836922.88,754288.2,12.67,Active,Georgia,16-01-2022,29-10-2036
502896,10403,Personal Loan,69026.81,41353.9,13.41,Fully Paid,Arizona,30-07-2019,03-07-2024
502897,11153,Mortgage,822837.73,572184.77,6.48,Active,North Carolina,14-02-2024,18-01-2029
502898,12368,Mortgage,691697.53,586392.52,7.65,Active,New York,09-03-2020,01-02-2027
502899,11385,Auto Loan,19221.14,10061.52,3.63,Closed,Florida,25-06-2024,19-01-2054
502900,11242,Auto Loan,18024.94,3402.26,6.29,Active,Washington,04-07-2022,18-06-2025
502901,12282,Mortgage,471970.22,103809.45,4.49,Fully Paid,Virginia,06-05-2023,09-04-2028
502902,12534,Business Loan,269375.97,94951.75,7.07,Active,California,06-03-2024,18-12-2038
502903,11483,Personal Loan,11177.61,4492.46,7.35,Delinquent,New York,12-11-2024,07-10-2031
502904,10496,Mortgage,404658.11,250585.73,4.76,Fully Paid,Illinois,14-07-2019,31-03-2039
502905,12298,Business Loan,213983.9,125563.85,14.22,Active,Massachusetts,27-08-2020,27-07-2026
502906,11867,Auto Loan,78766.82,72462.59,12.38,Delinquent,New Jersey,07-04-2021,17-03-2025
502907,11067,Equipment Loan,106517.52,17404.1,11.39,Delinquent,Texas,29-06-2019,13-06-2022
502908,10932,Mortgage,264261.96,194302.97,9.68,Active,Florida,27-04-2024,12-04-2027
502909,10011,Personal Loan,47577,14039.76,11.22,Active,Ohio,08-05-2020,19-02-2035
502910,10003,Personal Loan,63453.44,19613.66,12.25,Delinquent,California,12-06-2025,12-05-2031
502911,11586,Personal Loan,65204.87,46730.79,10.65,Closed,Illinois,15-10-2025,24-09-2029
502912,12220,Mortgage,154965.06,57669.12,12.22,Active,Texas,23-11-2024,28-10-2029
502913,11392,Equipment Loan,148175.35,89629.4,14.16,Fully Paid,California,12-10-2023,15-09-2028
502914,10187,Auto Loan,42848.43,36067.28,12.49,Delinquent,Texas,23-06-2019,17-05-2026
502915,10109,Auto Loan,87420.06,63162,9.38,Active,Illinois,25-07-2021,04-07-2025
502916,11709,Mortgage,510467.82,397491.45,3.83,Closed,Michigan,05-09-2023,23-05-2043
502917,11695,Equipment Loan,263785.52,177734.09,13.71,Active,North Carolina,25-08-2022,12-05-2042
502918,12380,Personal Loan,40815.43,9782.38,4.31,Active,California,06-10-2023,30-08-2030
502919,10383,Mortgage,422406.37,157795.44,6.76,Closed,New York,20-10-2022,29-09-2026
502920,11655,Mortgage,607068.32,590549.7,14.42,Fully Paid,New York,31-07-2022,15-07-2025
502921,10848,Business Loan,153378.05,70704.73,13.16,Fully Paid,Pennsylvania,22-06-2023,16-05-2030
502922,12110,Equipment Loan,55618.46,47392.88,11.22,Active,Texas,20-07-2021,24-06-2026
502923,12831,Mortgage,675064.22,631644.94,10.19,Closed,New Jersey,03-01-2019,29-07-2048
502924,12757,Equipment Loan,45956.65,30280.86,9.35,Active,Michigan,24-03-2023,04-01-2038
502925,11258,Personal Loan,35969.6,33032.88,4.91,Active,California,31-01-2023,26-08-2052
502926,11344,Mortgage,602648.06,499034.94,13.36,Active,Pennsylvania,12-03-2020,25-02-2023
502927,10236,Auto Loan,27915.62,11564,3.5,Closed,Massachusetts,26-09-2025,31-08-2030
502928,10076,Auto Loan,59835.11,40309.92,11.09,Closed,Ohio,10-08-2022,23-05-2037
502929,11728,Auto Loan,41869.57,15222.23,5.1,Delinquent,Pennsylvania,23-06-2020,18-05-2027
502930,11942,Auto Loan,37222.98,13764.61,14.01,Active,Washington,09-10-2022,23-09-2025
502931,12334,Business Loan,451403.14,79854.38,11.42,Active,Massachusetts,18-01-2020,05-10-2039
502932,12759,Mortgage,306480.79,193339.36,8.74,Active,Illinois,29-03-2019,09-01-2034
502933,12779,Auto Loan,75298.3,12190.62,10.32,Active,Texas,22-04-2025,16-11-2054
502934,11527,Equipment Loan,259422.7,162788.93,9.7,Fully Paid,Pennsylvania,18-04-2025,23-03-2030
502935,11274,Business Loan,336522.6,225303.48,10.81,Defaulted,Washington,04-01-2024,08-12-2028
502936,10420,Equipment Loan,288115.17,253952.19,4,Fully Paid,New York,03-10-2019,20-06-2039
502937,12871,Auto Loan,36594.32,18124.72,10.34,Closed,Texas,18-04-2021,03-01-2041
502938,11249,Auto Loan,63840.06,12577.57,12.3,Fully Paid,Pennsylvania,22-11-2023,21-10-2029
502939,12097,Personal Loan,61243.12,53396.41,11.04,Active,Massachusetts,11-07-2019,25-06-2022
502940,10439,Personal Loan,14750.39,5342.17,5.58,Active,Arizona,19-10-2024,13-09-2031
502941,10745,Equipment Loan,116462.76,41480.51,7.6,Active,Arizona,17-01-2019,30-10-2033
502942,10412,Mortgage,221504.86,60565.13,10.64,Active,North Carolina,01-11-2022,30-09-2028
502943,11877,Mortgage,794459.96,344575.22,9.77,Defaulted,Massachusetts,15-04-2019,14-03-2025
502944,10895,Business Loan,149156.11,116268.18,7.84,Fully Paid,California,10-06-2019,20-05-2023
502945,12609,Mortgage,617772.52,252812.69,8.41,Active,Michigan,20-07-2022,28-05-2032
502946,12872,Auto Loan,19685.76,15802.1,12.97,Fully Paid,Ohio,16-12-2019,11-07-2049
502947,12482,Auto Loan,49601.15,36720.1,6.5,Fully Paid,Florida,01-12-2024,14-09-2039
502948,10206,Mortgage,673822.38,111494.82,10.97,Fully Paid,Pennsylvania,16-11-2020,11-10-2027
502949,11842,Business Loan,370968.23,62900.07,9.41,Fully Paid,Ohio,13-02-2025,23-01-2029
502950,10899,Auto Loan,73205.32,13435.48,3.99,Active,Massachusetts,09-05-2024,24-04-2027
502951,11530,Mortgage,772548.46,719604.92,7.69,Active,Texas,15-10-2025,19-09-2030
502952,11409,Auto Loan,17824.73,5662.25,9.85,Delinquent,Washington,22-04-2025,07-01-2045
502953,11337,Business Loan,310690.87,68668.29,12.97,Delinquent,Washington,02-05-2023,16-04-2026
502954,10494,Business Loan,267637.31,249324.56,4.99,Active,Massachusetts,13-06-2024,08-05-2031
502955,10020,Mortgage,553475.52,518526.03,7.11,Defaulted,Illinois,25-03-2024,10-03-2027
502956,11699,Auto Loan,35879.45,9429.47,8.75,Defaulted,Illinois,07-05-2022,11-04-2027
502957,11710,Personal Loan,20299.65,6058.04,7.01,Fully Paid,Michigan,16-11-2023,24-09-2033
502958,10559,Personal Loan,69672.04,56613.38,9.7,Closed,New Jersey,06-08-2021,21-07-2024
502959,12922,Mortgage,262836.12,41332.67,11.55,Fully Paid,Arizona,30-04-2025,30-03-2031
502960,12269,Auto Loan,29412.66,14501.49,9.75,Active,Texas,13-08-2025,13-07-2031
502961,10137,Auto Loan,37109.86,20479.27,9.43,Closed,Florida,30-12-2023,03-12-2028
502962,10005,Personal Loan,70278.94,38646.88,8.66,Delinquent,Michigan,31-08-2025,10-08-2029
502963,11388,Mortgage,312252.32,103052.1,8.94,Active,New Jersey,23-02-2019,22-01-2025
502964,12649,Auto Loan,54044.74,27514.06,5.09,Delinquent,Virginia,27-04-2024,21-11-2053
502965,11462,Personal Loan,61722.24,32785.13,7.2,Active,Pennsylvania,19-02-2024,28-12-2033
502966,11601,Auto Loan,58682.94,33931.55,5.87,Active,Pennsylvania,02-09-2023,11-07-2033
502967,11941,Mortgage,773735.6,405219.4,8.46,Delinquent,Illinois,05-01-2021,10-12-2025
502968,11887,Personal Loan,34891.76,23992.44,12.56,Defaulted,Texas,14-05-2019,07-12-2048
502969,10268,Auto Loan,43108.95,24125.98,12.39,Active,New York,16-03-2020,18-02-2025
502970,10320,Auto Loan,21711.64,10189.72,4.5,Delinquent,Michigan,24-01-2025,19-12-2031
502971,11376,Personal Loan,54922.25,49104.77,11.6,Active,California,15-12-2020,11-07-2050
502972,12820,Business Loan,121655.97,29510.18,10.57,Closed,Michigan,09-03-2020,16-01-2030
502973,11792,Mortgage,520243.06,327175.1,14.25,Active,Washington,04-04-2020,11-02-2030
502974,12771,Mortgage,614691.26,125864.79,10.75,Active,Virginia,01-07-2021,18-03-2041
502975,12939,Mortgage,558574.67,130968.98,4.97,Active,Massachusetts,10-12-2023,08-11-2029
502976,11178,Auto Loan,76488.23,61023.63,10.23,Closed,Texas,08-11-2024,08-10-2030
502977,12557,Equipment Loan,91566.98,46874.27,4.25,Fully Paid,Washington,18-08-2019,22-07-2024
502978,12254,Personal Loan,24098.64,7622.72,10.1,Active,Illinois,11-04-2021,23-01-2036
502979,10499,Auto Loan,78637.72,13872.85,7.24,Active,Arizona,11-03-2024,05-10-2053
502980,11689,Equipment Loan,212573.41,181627.6,3.97,Active,Illinois,31-03-2020,05-03-2025
502981,12428,Personal Loan,16614.33,4064.33,8.75,Active,Michigan,06-09-2021,16-08-2025
502982,10831,Mortgage,542522.34,128455.15,6.88,Active,Georgia,11-09-2022,29-05-2042
502983,12255,Mortgage,281877.71,107782.5,3.92,Closed,Arizona,06-07-2025,30-05-2032
502984,11338,Mortgage,695685.5,324755.15,10.39,Delinquent,Illinois,02-02-2022,15-11-2036
502985,12949,Personal Loan,52612.16,29399.47,10.37,Fully Paid,Washington,16-12-2021,09-11-2028
502986,11544,Business Loan,410465.63,177984.55,11.09,Fully Paid,Ohio,08-02-2024,03-09-2053
502987,10209,Personal Loan,67903.96,59064.14,13.49,Delinquent,New York,30-03-2021,24-10-2050
502988,10172,Auto Loan,36269.35,32995.02,9.37,Delinquent,Michigan,28-12-2021,06-11-2031
502989,12776,Mortgage,527954.45,85349.53,8.76,Active,Massachusetts,08-08-2021,23-07-2024
502990,11351,Auto Loan,88228,49973.94,3.7,Fully Paid,Pennsylvania,08-03-2025,02-10-2054
502991,11534,Business Loan,557564.69,544016.01,7.51,Active,Michigan,17-10-2025,01-10-2028
502992,11008,Business Loan,348049.88,135754.93,13.31,Closed,Ohio,06-12-2021,30-10-2028
502993,10735,Personal Loan,38846.5,16725.86,5.75,Active,Michigan,05-06-2023,15-05-2027
502994,12065,Auto Loan,31013.27,22861.29,10.19,Active,Illinois,23-01-2021,06-11-2035
502995,11246,Personal Loan,57286.12,9079.95,11.11,Active,Texas,27-11-2024,22-10-2031
502996,11926,Personal Loan,12895.79,6311.55,12.79,Active,North Carolina,24-08-2021,06-06-2036
502997,10834,Auto Loan,57786.37,39152.3,6.62,Active,Pennsylvania,02-09-2024,29-03-2054
502998,10887,Mortgage,627958.85,398166.06,9.12,Active,Georgia,13-08-2022,26-05-2037
502999,11851,Mortgage,169892.6,159886.04,8.32,Active,Illinois,10-07-2021,22-04-2036
503000,12164,Mortgage,283982.24,108971.46,5.58,Active,Virginia,16-08-2023,29-05-2038
503001,10303,Auto Loan,89133.84,64665.45,13.84,Active,Washington,01-12-2024,18-08-2044
503002,10281,Personal Loan,56328.42,53007.2,6.08,Active,Ohio,03-02-2025,17-11-2039
503003,11470,Auto Loan,63699.3,21316.95,10.68,Fully Paid,North Carolina,04-04-2024,27-02-2031
503004,11487,Mortgage,406108.23,100644.6,10.25,Active,Texas,20-01-2022,29-11-2031
503005,12330,Auto Loan,77753.55,33403.41,6.78,Active,Massachusetts,23-01-2022,19-08-2051
503006,10116,Mortgage,483985.92,294420.25,9.67,Fully Paid,Washington,03-01-2022,13-12-2025
503007,10523,Mortgage,830351.17,453920.9,5.99,Active,Georgia,29-09-2024,08-09-2028
503008,11443,Mortgage,827502.95,590612.27,5.2,Active,California,05-04-2023,20-03-2026
503009,10181,Mortgage,599335.68,150904.51,12.55,Active,Massachusetts,12-01-2020,27-12-2022
503010,11459,Auto Loan,84296.38,72441.52,13.82,Delinquent,North Carolina,05-02-2019,20-01-2022
503011,10603,Business Loan,310031.35,151341.95,3.78,Closed,Georgia,08-09-2023,12-08-2028
503012,12020,Personal Loan,18972.19,14830.4,3.96,Defaulted,New Jersey,15-09-2020,25-08-2024
503013,11841,Business Loan,69211.46,30546.02,13.83,Active,Florida,19-02-2024,28-12-2033
503014,10297,Personal Loan,32495,24121.49,4.36,Fully Paid,Illinois,19-05-2019,17-04-2025
503015,12168,Mortgage,167081.77,72942.04,4.11,Active,Arizona,26-07-2019,19-06-2026
503016,12953,Mortgage,559735.74,518255.43,9.93,Active,Florida,21-05-2021,20-04-2027
503017,10270,Personal Loan,19519.76,8865.55,4.39,Active,Pennsylvania,06-10-2021,02-05-2051
503018,12040,Business Loan,467339.86,185503.99,14.46,Fully Paid,Georgia,20-08-2019,24-07-2024
503019,11280,Business Loan,265342.37,86161.47,7.06,Delinquent,North Carolina,25-04-2021,25-03-2027
503020,12335,Equipment Loan,262527.42,50387.54,10.9,Active,Pennsylvania,06-07-2020,23-03-2040
503021,12902,Personal Loan,14813.45,13310.85,9.46,Active,North Carolina,17-12-2019,10-11-2026
503022,11272,Equipment Loan,183631.7,81072.56,7.02,Active,Illinois,16-09-2022,26-08-2026
503023,12579,Personal Loan,53315.02,9143.41,10.84,Defaulted,Massachusetts,14-06-2022,27-03-2037
503024,11643,Mortgage,811753.49,702947.71,4.3,Active,Texas,27-02-2022,23-09-2051
